element_id,sentence_id,sentiment
1,107,0
1,108,0.29593621
1,109,0
2,1,0.355952447
2,2,0.400993776
2,3,0.038888889
2,4,0.120539247
2,5,0.04770134
2,6,0
2,7,0.03353215
2,8,0.13600589
2,9,0
2,10,0.10139075
2,11,-0.023188489
2,12,-0.142047496
2,13,0.3010587
2,14,0.246952914
2,15,0.632642772
2,16,0
2,17,0.19641855
2,18,0.148478468
2,19,0.004674087
2,20,0
2,21,0.060789243
2,22,0.153824529
2,23,0.051981079
2,24,-0.147761117
2,25,0.23003085
2,26,0.092361477
2,27,0.237440118
2,28,0.751657585
2,29,0.212687264
2,30,0
2,31,0.283711603
2,32,-0.661724524
2,33,0.076948356
2,34,0.334985082
2,35,0
2,36,0
2,37,-0.15605411
2,38,0
2,39,0
2,40,0
2,41,-0.024289919
2,42,0
2,43,0.00669401
2,44,-0.056815846
2,45,0
2,46,0
2,47,0
2,48,0.253940382
2,49,-0.038432088
2,50,0
2,51,-0.107274081
2,52,0
2,53,0.036087157
2,54,0.359526863
2,55,0.147703437
2,56,0.097390667
2,57,-0.154178774
2,58,0
2,59,0.151176182
2,60,0
2,61,0
2,62,0
2,63,0
2,64,0.10701836
2,65,0
2,66,0.268010084
2,67,0.327467991
2,68,0.345494114
2,69,0.129576414
2,70,0
2,71,-0.224525105
2,72,-0.024603247
2,73,0.178180359
2,74,0
2,75,0
2,76,-0.016066271
2,77,0.052042446
2,78,0.022417438
2,79,0.032377708
2,80,0
2,81,0
2,82,0
2,83,0.089868187
2,84,0.19641855
2,85,0.05922929
2,86,0.05181692
2,87,-0.051820961
2,88,0
2,89,-0.014415386
2,90,-0.265957469
2,91,0
2,92,-0.227820155
2,93,0
2,94,-0.0196358
2,95,0.053130509
2,96,-0.269463062
2,97,-0.093125929
2,98,0
2,99,0.00064727
2,100,-0.069434982
2,101,0.116230957
2,102,0.119695157
2,103,-0.296147897
2,104,0.177786249
2,105,0.187111071
2,106,0.067056084
2,107,0
2,108,0
2,109,0.035136418
2,110,0.172348004
2,111,-0.002667041
2,112,0.097205908
2,113,0.545403591
2,114,-0.018143791
2,115,0
2,116,0.272262288
2,117,0.042518885
2,118,0
2,119,0
2,120,-0.09006594
2,121,-0.017362863
2,122,0.16275727
2,123,0
2,124,-0.318259112
2,125,-0.10701163
2,126,0.209548008
2,127,0.080149517
2,128,0
2,129,0.18332398
2,130,0
2,131,-0.039465697
2,132,-0.256779661
2,133,0
2,134,-0.353768618
2,135,0.432169811
2,136,0.26382525
3,1,-0.137283493
3,2,0
3,3,0.107471919
3,4,0.191740563
3,5,0.164474352
3,6,0
3,7,0.175791514
3,8,-0.189918622
3,9,-0.420780705
3,10,-0.061651994
3,11,0.08490068
3,12,-0.134742014
3,13,0.097241341
3,14,0.342464366
3,15,-0.102837551
3,16,-0.242884139
3,17,0.165250167
3,18,0.086066296
3,19,0
3,20,0.039214905
3,21,0
3,22,0
3,23,-0.065995598
3,24,-0.0001916
3,25,-0.051851038
3,26,-0.297093804
3,27,0
3,28,0
3,29,-0.215786089
3,30,0
3,31,0.017194668
3,32,0
3,33,0.125713033
3,34,0
3,35,0.223699134
3,36,0.01913536
3,37,0.025291495
3,38,0
3,39,0.044466558
3,40,0.037318751
3,41,0
3,42,0.204700662
3,43,0.121313275
3,44,0.359041728
3,45,0.210082164
3,46,-0.005890908
3,47,0.133266304
3,48,-0.08279562
3,49,0.022790235
3,50,0.054624208
3,51,-0.017495319
3,52,0
3,53,-0.10249884
3,54,0.66245317
3,55,-0.119224002
3,56,0
3,57,0
3,58,-0.005377722
3,59,0
3,60,0.034909486
3,61,0
3,62,0.089809288
3,63,-0.117919235
3,64,0.11332697
3,65,0.314478899
3,66,0
3,67,0.15225045
3,68,0.192878839
3,69,0
3,70,0.282436323
3,71,0
3,72,0
3,73,-0.339039266
3,74,0
3,75,-0.262681026
3,76,-0.060025561
3,77,0.443334102
3,78,0.11785113
3,79,0
3,80,0.266666667
3,81,-0.17843446
3,82,0.00566094
3,83,0.007999777
3,84,-0.018000576
3,85,0.217353531
3,86,0.002431693
3,87,0
3,88,0.226804606
3,89,0.146399677
3,90,0.019514698
3,91,-0.094398836
3,92,0
3,93,0
3,94,0
3,95,0.19245009
3,96,0
3,97,0.077083163
3,98,0.020327509
3,99,0.069504805
3,100,-0.01075817
3,101,0.164259315
3,102,0
3,103,-0.189132689
3,104,0
3,105,-0.022222222
3,106,0
3,107,0
3,108,0
3,109,0.100831722
3,110,0.250109248
3,111,0
3,112,0.3606363
3,113,0
3,114,0.150686872
3,115,0.513179165
3,116,0
3,117,0
3,118,0
3,119,0.23570226
3,120,0.329374363
3,121,-0.317526448
3,122,-0.127212771
3,123,0.014977117
3,124,0.183595532
3,125,-0.034249321
3,126,-0.021480574
3,127,0.023175421
3,128,0.417854309
3,129,-0.32075015
3,130,0
3,131,0.41255577
3,132,0.692155125
3,133,0.082806646
3,134,-0.130581356
3,135,-0.024648028
3,136,0.002993652
3,137,0.062848813
3,138,0.152947495
3,139,0.087219591
3,140,0.071036679
3,141,-0.032545061
3,142,-0.010127562
3,143,-0.087725719
3,144,0.120679639
3,145,0.260470644
3,146,0.05981341
3,147,0.088480333
3,148,0.061011728
3,149,0.185409668
3,150,0
3,151,-0.010105541
3,152,-0.08475072
3,153,0.119058955
3,154,-0.026493054
4,1,0.137271704
4,2,-0.175682092
4,3,0.02890609
4,4,0.107359606
4,5,-0.028457755
4,6,0.046313826
4,7,0.058940215
4,8,-0.255580316
4,9,-0.050249649
4,10,-0.070309291
4,11,-0.030511508
4,12,-0.141783968
4,13,-0.016414973
4,14,-0.091469935
4,15,-0.11785113
4,16,0.056475488
4,17,0.018719504
4,18,0
4,19,0.064874889
4,20,0
4,21,0.140863942
4,22,0.12577895
4,23,0.073939853
4,24,0.317597855
4,25,-0.040779315
4,26,0
4,27,0
4,28,-0.171282956
4,29,-0.174861982
4,30,-0.041413831
4,31,0.022471589
4,32,-0.024235136
4,33,0.052962082
4,34,0
4,35,0.154242922
4,36,-0.053420069
4,37,0
4,38,-0.272134421
4,39,0.230940108
4,40,-0.080632602
4,41,0.0304866
4,42,-0.031980352
4,43,0.016899702
4,44,0.204021001
4,45,0.10869549
4,46,0.013697646
4,47,0.110477385
4,48,-0.062147096
4,49,-0.016209117
4,50,0
4,51,0.065392373
4,52,0
4,53,0.037984557
4,54,0.167506303
4,55,0.18776
4,56,0
4,57,-0.085460012
4,58,0.208492273
4,59,0
4,60,0
4,61,0
4,62,0
4,63,-0.119848607
4,64,0
4,65,0.057137576
4,66,0.265408553
4,67,0
4,68,0.010464302
4,69,-0.372471423
4,70,0.079770285
4,71,-0.076918625
4,72,0.007924398
4,73,0
4,74,-0.020632815
4,75,0.104191277
4,76,0.160355882
4,77,-0.028015601
4,78,0
4,79,0
4,80,0
4,81,-0.008303355
4,82,0
4,83,0
4,84,0.113859581
4,85,0
4,86,0.271162105
4,87,-0.149848807
4,88,-0.034713134
4,89,0
4,90,0
4,91,-0.031587699
4,92,0.101525323
4,93,0.981206611
4,94,0
4,95,0.15883791
4,96,0
4,97,-0.015721143
4,98,0.157378075
4,99,0.033384502
4,100,0
4,101,0
4,102,0
4,103,0
4,104,0
5,1,0.263882618
5,2,0.11851784
5,3,-0.027350861
5,4,0.03267377
5,5,0
5,6,0
5,7,0
5,8,0.185427529
5,9,0.063504757
5,10,0.007702106
5,11,0.0200992
5,12,0.015864014
5,13,0
5,14,0.333333333
5,15,0.094407209
5,16,-0.034706053
5,17,0.101052419
5,18,0.156393716
5,19,0.021542188
5,20,0.125277549
5,21,0.166666667
5,22,0.16396656
5,23,0
5,24,0.191159261
5,25,0
5,26,-0.022564454
5,27,0.088566997
5,28,-0.043251551
5,29,0.240935069
5,30,0
5,31,0.193971458
5,32,0
5,33,-0.002480053
5,34,0.086154944
5,35,0
5,36,0.122784156
5,37,0.123179178
5,38,0.009415699
5,39,-0.198593422
5,40,0.358241978
5,41,0.131400868
5,42,0
5,43,-0.209950504
5,44,0.040546442
5,45,0.079854873
5,46,0
5,47,0
5,48,0.114873238
5,49,0
5,50,0
5,51,0
5,52,0
5,53,0.650562547
5,54,-0.24035989
5,55,-0.027529888
5,56,0.527810562
5,57,0.099373215
5,58,0.175619613
5,59,0.029297897
5,60,0.049207654
5,61,0.044851012
5,62,0.268884337
5,63,0
5,64,0
5,65,0
5,66,0
5,67,-0.327012397
5,68,-0.19641855
5,69,-0.101917143
5,70,0.11175441
5,71,0.117894504
5,72,0.083860198
5,73,0
5,74,0.066383185
5,75,0
5,76,0
5,77,0
5,78,0
5,79,0
5,80,0
5,81,0
5,82,0
5,83,0
5,84,0
5,85,0
5,86,0
5,87,0
5,88,0.178580915
5,89,0
5,90,0
5,91,0
5,92,-0.231422768
5,93,-0.052138366
5,94,0
5,95,0
5,96,0.134507149
5,97,0.210018786
5,98,0
5,99,0.181318016
5,100,0
5,101,-0.205403576
5,102,0
5,103,0.248451998
5,104,0.069504805
5,105,0.162177878
6,1,0
6,2,-0.046090802
6,3,0
6,4,-0.037879111
6,5,0
6,6,-0.050854255
6,7,-0.089047716
6,8,-0.100476611
6,9,-0.049945843
6,10,0.094159573
6,11,0.121902125
6,12,0.146264909
6,13,-0.101327584
6,14,0.030761633
6,15,0
6,16,0.297043203
6,17,0
6,18,0
6,19,0
6,20,0
6,21,0
6,22,0
6,23,0
6,24,0.103096618
6,25,0.054372911
6,26,0.023530876
6,27,-0.245657527
6,28,0.179740604
6,29,-0.146688012
6,30,0
6,31,-0.030816678
6,32,-0.347832797
6,33,-0.2440963
6,34,0
6,35,0.072739297
6,36,-0.166001631
6,37,-0.148828511
6,38,0
6,39,0
6,40,0
6,41,0
6,42,0.158766444
6,43,0.285011223
6,44,0
6,45,0.427516835
6,46,0.7
6,47,0.302300053
6,48,0.272782363
6,49,0
6,50,0.321414635
6,51,-0.078763164
6,52,-0.123328829
6,53,0.075571942
6,54,0
6,55,0
6,56,0
6,57,0.075456139
6,58,0.031228342
6,59,-0.058701922
6,60,-0.084255078
6,61,0.295308015
6,62,-0.089525436
6,63,0.077127446
6,64,0.41227652
6,65,-0.156102631
6,66,-0.050260651
6,67,0.079046854
6,68,0.107596795
6,69,0.022120189
6,70,0
6,71,0
6,72,0.023168268
6,73,0
6,74,-0.175110812
6,75,0
6,76,0
6,77,0
6,78,-0.083907784
6,79,0.15286615
6,80,0
6,81,0.04785866
6,82,-0.063549431
6,83,0.037766698
6,84,0.216831521
6,85,-0.000315683
6,86,-0.009217778
6,87,0.055639713
6,88,0.012135359
6,89,0
6,90,0
6,91,0
6,92,-0.024752863
6,93,0
6,94,0
6,95,-0.121132533
6,96,-0.218215004
6,97,-0.094656677
6,98,-0.077321331
6,99,0.026436869
6,100,0
6,101,-0.07949381
6,102,0
6,103,-0.175271025
6,104,0
6,105,0
6,106,0.337787448
6,107,0.355570836
6,108,0.081753323
6,109,-0.068760906
6,110,-0.066617322
7,1,0
7,2,0.048507933
7,3,0.0464567
7,4,0.015076052
7,5,0.18833671
7,6,0.120013717
7,7,0.022466087
7,8,0.23255541
7,9,0.217906817
7,10,0.147512377
7,11,-0.008054386
7,12,0.00271211
7,13,0.157006148
7,14,0.432704012
7,15,0.473031498
7,16,0.431927761
7,17,0.386164761
7,18,0.411414736
7,19,0.005145294
7,20,0.312430576
7,21,-0.000943719
7,22,0.307189568
7,23,0.074844619
7,24,0.116771735
7,25,0.166576186
7,26,-0.013176014
7,27,0
7,28,-0.10041363
7,29,0
7,30,0
7,31,-0.078673026
7,32,-0.072993379
7,33,-0.004509539
7,34,0
7,35,-0.029023025
7,36,0.231859786
7,37,0.235200499
7,38,0.207335144
7,39,0.331449096
7,40,0.201919657
7,41,0.085307297
7,42,-0.13177652
7,43,-0.097050703
7,44,0
7,45,0
7,46,0.376746368
7,47,0
7,48,-0.096225045
7,49,0
7,50,-0.063343218
7,51,0
7,52,0.180388962
7,53,-0.00894709
7,54,0
7,55,0
7,56,0
7,57,-0.261661112
7,58,0.1034843
7,59,0.066614037
7,60,0
7,61,0.03147971
7,62,0
7,63,0
7,64,0
7,65,0.626878829
7,66,0
7,67,0.022081773
7,68,0.274056248
7,69,-0.106904497
7,70,0
7,71,0
7,72,0
7,73,0.298541808
7,74,0
7,75,0
7,76,0
7,77,0.059295059
7,78,0
7,79,0
7,80,0
7,81,0.293225095
7,82,-0.161165048
7,83,0.191960885
7,84,0
7,85,-0.177847162
7,86,-0.142581807
7,87,-0.002991293
7,88,0.118189536
7,89,0.097653355
7,90,0
7,91,0.00079018
7,92,0.378715685
7,93,0.076193722
7,94,-0.167041721
7,95,0.317526448
7,96,0.388888889
7,97,0
7,98,0.081502473
7,99,0.056409578
7,100,0.211032449
7,101,0
7,102,-0.093753105
7,103,-0.001189385
7,104,-0.077919021
7,105,0.209623836
7,106,0
7,107,0
7,108,0.033611216
7,109,-0.237058238
7,110,0.022117693
7,111,-0.010105541
7,112,0.112303059
7,113,-0.002119675
7,114,0.007487369
7,115,0.29924391
7,116,0
7,117,0
7,118,0
7,119,0
7,120,0.032075015
7,121,0
7,122,0
7,123,0
7,124,0.090832973
7,125,0.000863698
7,126,0
8,1,-0.136189802
8,2,0
8,3,0.167506303
8,4,0
8,5,-0.02562471
8,6,0.404273182
8,7,0.707106781
8,8,0.777777778
8,9,0.430555706
8,10,0.049013748
8,11,0
8,12,-0.080940017
8,13,0
8,14,0
8,15,0
8,16,0
8,17,0.235452313
8,18,0
8,19,0
8,20,0
8,21,0.1005228
8,22,0
8,23,0
8,24,0
8,25,0
8,26,0
8,27,0
8,28,0
8,29,0
8,30,0
8,31,0
8,32,0.061366192
8,33,0.130751826
8,34,0.204834695
8,35,0.086690677
8,36,0.13325639
8,37,0.115841341
8,38,0.066091352
8,39,0.010437714
8,40,0.049624938
8,41,-0.115886954
8,42,0.317526448
8,43,0.009933759
8,44,0.406608482
8,45,0.043011713
8,46,-0.005819668
8,47,0
8,48,0
8,49,0.08034974
8,50,0
8,51,-0.059391387
8,52,0.103670727
8,53,0
8,54,0
8,55,0
8,56,0.134688505
8,57,0.122346605
8,58,0.191681491
8,59,0
8,60,0.108403287
8,61,0.137561018
8,62,-0.022721139
8,63,0.058025885
8,64,0
8,65,0
8,66,0
8,67,0
8,68,0.388888889
8,69,-0.406275901
8,70,0.0128161
8,71,-0.066383185
8,72,-0.048746834
8,73,0.590843111
8,74,0.306791017
8,75,0.489498043
8,76,1.018686861
8,77,0.451191087
8,78,0.065219952
8,79,0
8,80,0.017522088
8,81,0.091323985
8,82,0.18120825
8,83,-0.25660012
8,84,0
8,85,0
8,86,0
8,87,0
8,88,0
8,89,0.277777778
8,90,0.040972591
8,91,0.153131812
8,92,0
8,93,-0.037269316
8,94,0
8,95,0.031656535
8,96,0
8,97,0
8,98,0.118789843
8,99,-0.014910842
8,100,0.262909925
8,101,-0.156275035
8,102,0.091527461
8,103,0.171891533
8,104,0
8,105,0.3421843
8,106,0
8,107,0.086066296
8,108,0.046339691
8,109,0.116871654
8,110,0.192734814
8,111,0.194013863
8,112,-0.150092931
8,113,-0.014391806
8,114,-0.011135764
8,115,0
8,116,0.021242448
8,117,0
8,118,0
8,119,0.092450033
8,120,0
8,121,0.277777778
8,122,0
8,123,0.242464322
8,124,0.393237172
8,125,0
8,126,0.179201618
8,127,0.074556105
8,128,0.016462169
8,129,0.037009979
8,130,0.065372045
8,131,-0.082032012
8,132,-0.139411664
8,133,-0.057379752
8,134,0.092370732
8,135,0.20135092
8,136,0
8,137,0
8,138,0.007713136
8,139,0.10137371
8,140,0.290298899
8,141,-0.175073842
8,142,0.04393041
8,143,-0.153427503
8,144,0.021926995
8,145,0.043143349
8,146,-0.155517468
8,147,-0.205713553
8,148,0.115961773
8,149,-0.092550359
9,1,-0.287178704
9,2,-0.116616402
9,3,0.055373492
9,4,0.02122442
9,5,-0.116242768
9,6,0.051266563
9,7,0
9,8,0.115804545
9,9,-0.078670265
9,10,-0.031697996
9,11,-0.127188954
9,12,-0.022222222
9,13,0.060851895
9,14,0.143582421
9,15,0.021480574
9,16,-0.088719605
9,17,0.136082763
9,18,0.108403287
9,19,0.231877215
9,20,0
9,21,0.025989456
9,22,0.340393318
9,23,0
9,24,-0.020044376
9,25,-0.18805009
9,26,0.068041382
9,27,-0.055946711
9,28,-0.009769443
9,29,-0.256827076
9,30,-0.032148921
9,31,0
9,32,0
9,33,0.540173354
9,34,0.096985729
9,35,0
9,36,0
9,37,-0.277777778
9,38,0
9,39,-0.20465707
9,40,0
9,41,0.32206254
9,42,0.046399701
9,43,0
9,44,-0.253181711
9,45,-0.149492283
9,46,0.11622324
9,47,-0.124415695
9,48,0.321845926
9,49,0.014548646
9,50,-0.026077641
9,51,0
9,52,0.091777808
9,53,0.197446615
9,54,0.00747989
9,55,-0.141721713
9,56,-0.160877055
9,57,0
9,58,0.166666667
9,59,0
9,60,0
9,61,0.08469345
9,62,-0.017836758
9,63,0
9,64,0
9,65,0
9,66,-0.004528418
9,67,0.197582463
9,68,0.179562966
9,69,0.059169283
9,70,0.003885268
9,71,0
9,72,-0.176864134
9,73,0
9,74,0
9,75,-0.233809089
9,76,-0.069777808
9,77,0.226804606
9,78,0.484172518
9,79,-0.208351463
9,80,0.015287194
9,81,-0.019863537
9,82,0.032269391
9,83,0.132551313
9,84,-0.123950351
9,85,-0.010220724
9,86,-0.262687137
9,87,0.324141247
9,88,0.15578335
9,89,0.07226556
9,90,0.491199112
9,91,0.158756725
9,92,-0.053266657
9,93,0.159800058
9,94,-0.001225408
9,95,-0.054764155
9,96,-0.036519386
9,97,-0.105130515
9,98,0.255627112
9,99,0.010167739
9,100,0.112284062
9,101,-0.037230363
9,102,0.153993813
9,103,-1.204435192
9,104,0
9,105,0.172601721
9,106,-0.082016692
9,107,0.023411872
9,108,-0.067789348
9,109,0.185778154
9,110,-0.015313159
9,111,0.115961605
9,112,0.106155434
9,113,-0.06402633
9,114,0.425867187
9,115,-0.026657345
9,116,0.024465005
9,117,0.005395183
9,118,0
9,119,0.028414727
9,120,-0.115470054
9,121,0.049690399
9,122,-0.049690399
9,123,0.166666667
9,124,0
9,125,-0.046993693
9,126,-0.021258577
9,127,-0.003659098
9,128,0.267739578
9,129,0.225291814
9,130,-0.208820849
9,131,0.386521379
9,132,0.146904382
9,133,0.387667376
9,134,0.679424209
9,135,0.166596991
10,1,-0.155555556
10,2,0.056519411
10,3,0.23570226
10,4,0
10,5,-0.036331171
10,6,0.082676099
10,7,0.134860195
10,8,-0.056995505
10,9,0.067792646
10,10,0.282369903
10,11,0
10,12,0
10,13,-0.096395564
10,14,-0.13152184
10,15,0
10,16,0
10,17,0.084050644
10,18,0
10,19,0.069377501
10,20,-0.079721579
10,21,0.069377501
10,22,-0.080845208
10,23,0.225628195
10,24,-0.130544116
10,25,0
10,26,0.041044283
10,27,0.008656742
10,28,-0.040393166
10,29,0.281923548
10,30,-0.019493303
10,31,0.188845791
10,32,-0.104141346
10,33,0.130927838
10,34,0.23570226
10,35,0.143132098
10,36,0
10,37,0.050911198
10,38,0.153117489
10,39,0
10,40,0
10,41,0.419852518
10,42,0.11984982
10,43,0.053236504
10,44,0.191729171
10,45,0.029092374
10,46,0
10,47,0
10,48,0
10,49,0.111361368
10,50,-0.100503781
10,51,0.137396728
10,52,-0.013618589
10,53,-0.075213586
10,54,-0.09127009
10,55,0
10,56,-0.298249881
10,57,0.080704213
10,58,-0.103240537
10,59,0.428552847
10,60,-0.080337337
10,61,0
10,62,0.083883044
10,63,0
10,64,0.094388172
10,65,-0.017890772
10,66,-0.004708762
10,67,0
10,68,-0.12393533
10,69,0
10,70,0.219599516
10,71,-0.113964604
10,72,-0.011375398
10,73,-0.239125661
10,74,0.2821388
10,75,-0.045194088
10,76,-0.137505689
10,77,0.625350783
10,78,0.039681847
10,79,0.006296355
10,80,0
10,81,0.050563912
10,82,0.07657341
10,83,0
10,84,0.257077757
10,85,0.184275455
10,86,0.262110668
10,87,-0.094795529
10,88,0
10,89,0
10,90,0.104506542
10,91,0.094823916
10,92,0
10,93,0.326426859
10,94,0.072679075
10,95,0
10,96,0
10,97,0.158763224
10,98,-0.200815732
11,1,0
11,2,0.134742014
11,3,0.050740922
11,4,0.037410634
11,5,-0.162769406
11,6,0.011988238
11,7,-0.039026743
11,8,0
11,9,0.096225045
11,10,0.182985675
11,11,0
11,12,0.078425232
11,13,-0.444123018
11,14,-0.114754959
11,15,-0.010379553
11,16,-0.459020248
11,17,0
11,18,0.051548047
11,19,-0.105341839
11,20,0.074055808
11,21,0.172551275
11,22,0.108403287
11,23,-0.031955809
11,24,-0.153351102
11,25,0
11,26,0.189511748
11,27,0
11,28,0
11,29,0
11,30,0
11,31,0.033206731
11,32,0.279415009
11,33,0.156736093
11,34,0.068326977
11,35,0.36311415
11,36,0.253287491
11,37,-0.197475911
11,38,0.138282761
11,39,-0.070371479
11,40,0
11,41,0.032783119
11,42,0.140914434
11,43,0.555555555
11,44,0.011183381
11,45,-0.058393841
11,46,0.164971954
11,47,0
11,48,0.301573597
11,49,0.009222091
11,50,0.091676431
11,51,0
11,52,0
11,53,0
11,54,0.526862374
11,55,0.147806163
11,56,0.541000086
11,57,0
11,58,0
11,59,0
11,60,0.146882269
11,61,0.734846923
11,62,0.012454091
11,63,0.142002145
11,64,0.274985971
11,65,0.048533934
11,66,-0.24970963
11,67,0
11,68,0.075532865
11,69,0
11,70,0
11,71,0.149270904
11,72,0
11,73,0
11,74,0
11,75,0
11,76,0
11,77,0
11,78,0.121722879
11,79,0.02717559
11,80,0.021956219
11,81,0
11,82,0
11,83,0
11,84,-0.132212878
11,85,0.081649658
11,86,0.014039388
11,87,-0.122727996
11,88,0.385125723
11,89,0.091671132
11,90,-0.052470176
11,91,-0.148795697
11,92,0.121261416
11,93,0.162356441
11,94,0.125988158
11,95,0.204636066
11,96,0.094755874
11,97,0.048479424
11,98,0.804764633
11,99,0
11,100,0
11,101,0
11,102,0
11,103,0.044377553
11,104,0.2
11,105,0
11,106,0
11,107,0.133134258
11,108,0.177412573
11,109,0.098476951
11,110,0.050117911
11,111,0
11,112,0.707532317
11,113,0.154937731
11,114,0.293225095
11,115,0.622735177
11,116,0
11,117,0
11,118,0
11,119,0
11,120,0
11,121,0.279253981
11,122,-0.301511345
11,123,0.326497583
11,124,0.245954929
11,125,0.048356505
11,126,0.110784553
11,127,-0.089180138
11,128,0.111111111
11,129,0.29179423
11,130,0.006786049
11,131,-0.097124017
11,132,0
11,133,-0.037720234
11,134,0.247824633
11,135,0
11,136,0
11,137,0
11,138,0
11,139,0
11,140,-0.165018709
11,141,-0.173495293
11,142,-0.178885438
12,1,0.149071198
12,2,0.203019423
12,3,-0.309272428
12,4,0
12,5,0
12,6,0.15157791
12,7,0
12,8,0.347013681
12,9,0
12,10,-0.027777778
12,11,0
12,12,0.207869855
12,13,0
12,14,-0.160493672
12,15,-0.152229525
12,16,0.251976315
12,17,-0.250306562
12,18,0.107800489
12,19,0.449050209
12,20,0
12,21,0.216813709
12,22,0.044004961
12,23,0
12,24,0
12,25,0
12,26,0.127006814
12,27,0
12,28,0.035355295
12,29,0.053145609
12,30,0
12,31,0.143443828
12,32,0.109389962
12,33,0
12,34,0.138888889
12,35,0
12,36,0.176028088
12,37,0.015977905
12,38,0.198178448
12,39,0
12,40,0
12,41,-0.110080348
12,42,0.006705484
12,43,0.080032851
12,44,0
12,45,-0.000585357
12,46,0
12,47,0.044659402
12,48,0
12,49,-0.052652749
12,50,-0.048596192
12,51,0.046611832
12,52,0.090076358
12,53,0.190599538
12,54,0.301511345
12,55,0.076789568
12,56,0
12,57,0.134742014
12,58,0
12,59,0.013225037
12,60,0
12,61,0.122679588
12,62,0
12,63,-0.25
12,64,0
12,65,0.111651993
12,66,0
12,67,0.197583585
12,68,-0.167967412
12,69,0.014884046
12,70,0
12,71,0.084811142
12,72,0
12,73,0.114707867
12,74,-0.065179531
12,75,0.050939769
12,76,0
12,77,0
12,78,0.374165739
12,79,-0.050770813
12,80,0.049697122
12,81,0.197013252
12,82,0.265746245
12,83,0
12,84,-0.055952017
12,85,-0.000495091
12,86,0.010711233
12,87,0.106949319
12,88,0.123001723
12,89,0.242476814
12,90,0.036009851
12,91,-0.099322936
12,92,-0.135287813
12,93,0.00085707
12,94,0
12,95,0
12,96,0
12,97,-0.14687147
12,98,0.39160973
12,99,0.006022984
12,100,0.006194787
12,101,0.101346512
12,102,0
12,103,0.244727926
12,104,0.222355913
12,105,-0.127241228
12,106,0.126611309
12,107,0
12,108,-0.325206553
12,109,0
12,110,0
12,111,0.002553976
12,112,-0.025521919
12,113,0.078402528
12,114,-0.199618473
12,115,0
12,116,-0.074441591
12,117,0.065621718
12,118,-0.051920842
12,119,0.259259259
12,120,-0.017774497
12,121,0
12,122,0.137743177
12,123,0
12,124,-0.001020487
12,125,0
12,126,0.015172134
12,127,0.209515025
12,128,0.150295966
12,129,0
12,130,0
12,131,0
12,132,0.280223798
12,133,0.115470054
12,134,0
12,135,0
12,136,0.101957588
12,137,0.079711743
12,138,0.146986184
12,139,0.004989421
12,140,-0.117915824
12,141,0
12,142,-0.033944473
12,143,-0.09816271
12,144,0
12,145,-0.119126563
12,146,-0.205760863
12,147,0
12,148,-0.162270756
12,149,0.062238641
13,1,-0.071044634
13,2,0.304635898
13,3,0.145691532
13,4,0.360719764
13,5,-0.077220529
13,6,0.030413561
13,7,0.341369155
13,8,0
13,9,0
13,10,-0.076471911
13,11,0
13,12,0
13,13,0.04377048
13,14,0
13,15,0
13,16,0
13,17,0.132766369
13,18,0.045030229
13,19,0
13,20,-0.019764925
13,21,0.342267471
